epoch,energy,energy_std
791,-24.340702,0.85707563
792,-24.334454,0.8619657
793,-24.316956,0.82852226
794,-24.303034,0.8617981
795,-24.349419,0.843509
796,-24.335203,0.85463184
797,-24.334015,0.8509026
798,-24.341898,0.8408928
799,-24.326939,0.85013026
800,-24.29829,0.83544093
801,-24.32104,0.8675192
802,-24.337395,0.8371056
803,-24.362223,0.8197419
804,-24.34609,0.84357023
805,-24.334148,0.856187
806,-24.332083,0.8393921
807,-24.29998,0.82266504
808,-24.34192,0.8273656
809,-24.324085,0.8450182
810,-24.328224,0.8433157
811,-24.314848,0.8698005
812,-24.341734,0.8369195
813,-24.303568,0.83549243
814,-24.333042,0.8459956
815,-24.356123,0.8269316
816,-24.30714,0.8605015
817,-24.313854,0.8290805
818,-24.336008,0.84015214
819,-24.314865,0.84654725
820,-24.341293,0.8508445
821,-24.350004,0.8280452
822,-24.310871,0.8334789
823,-24.336082,0.86892474
824,-24.338875,0.86167455
825,-24.35873,0.8292246
826,-24.318432,0.83509314
827,-24.285454,0.82824135
828,-24.340601,0.84096664
829,-24.349184,0.83741003
830,-24.324034,0.82933354
831,-24.35617,0.836068
832,-24.36729,0.82848316
833,-24.350985,0.8263808
834,-24.340271,0.8270029
835,-24.307894,0.8150495
836,-24.331669,0.8308612
837,-24.310555,0.8360592
838,-24.342812,0.8124949
839,-24.344086,0.82147306
840,-24.308159,0.8295849
841,-24.337824,0.8204893
842,-24.320309,0.83542454
843,-24.312933,0.7914764
844,-24.343958,0.80970496
845,-24.314054,0.7958843
846,-24.358046,0.84144866
847,-24.340746,0.8258616
848,-24.31985,0.8169301
849,-24.338837,0.82863915
850,-24.336407,0.84010065
851,-24.306156,0.82392305
852,-24.318867,0.8276994
853,-24.366177,0.7991911
854,-24.354086,0.81815356
855,-24.334194,0.7908472
856,-24.331245,0.83289784
857,-24.349422,0.80808026
858,-24.404255,0.8212856
859,-24.33927,0.8274414
860,-24.331276,0.8271797
861,-24.33193,0.8259137
862,-24.33103,0.795839
863,-24.373158,0.82500684
864,-24.334425,0.8020131
865,-24.33444,0.81346726
866,-24.316286,0.7762767
867,-24.349258,0.797344
868,-24.31262,0.79525703
869,-24.318556,0.8153603
